,merchant_token,merchant_name,product_asin,product_name,product_average_review,review_user,review_rating,review_title,review_date,review_verified,review_content,review_helpful_vote
77023,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHNNPQWKJSAYWQRHH343LPMB3VYA,5,Serves well,2018-10-04,True,Very good,
77024,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGEVMHU5A2L5YNKS5ZM7MGHVOXFA,4,It meets my requirements and expectations just fine.,2017-03-08,True,Would have liked a little more length on the cable.  Aside from that the hub is working perfectly so far.,1.0
77025,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEPZ5V7C66GPFKPPNIM2MWGTSN5Q,5,Five Stars,2018-02-24,True,works wonderful I can plug in all of the usb thumb drives I need to,
77026,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHCH2OUSCG45Q4MG2GC56O5S33HQ,5,Five Stars,2018-04-24,True,works well and doesn't take a lot of space.,
77027,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFDRQBWJNA4XK3PYLJAL37CWSTRQ,5,Works as advertised,2018-08-10,True,Works beyond advertised capacity.,
77028,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF6DAF3BN5N7ABTFXGWOZVDHQTCQ,1,....,2016-03-08,True,Anything I plug in isn't recognized on my Mac. I have power and that's it no data connection.,2.0
77029,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFZTGWK6HXF5Z53M7JRKNWNRYIGA,2,Good looking poor quality,2017-06-02,True,One port is not charging,
77030,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFB45KX6X4MUZI6BG46LXLG6DZSQ,5,good,2019-09-23,True,good for price. no noticable input lag or broken/loose connections. cable could be longer and charging could be better. my phone gets charged but slow.,
77031,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGTVKHDJSBXSDHWRW2BSOQ4A6OKA,5,Hard drives,2017-06-04,True,I use this to connect multiple external hard drives to my Mac Mini for photo and video editing. It works great!,1.0
77032,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGFFGKWCETOH5FFGYR4ELXJGXGVA,1,Quit working shortly after purchase,2018-02-06,True,"Quit working shortly after I purchased it.  Blue light comes on, but no devices are recognized.  Doesn't work on another computer as well (for verification)",
77033,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFYDMF3FY3PHYWEXKGME56YMVCEQ,5,Five Stars,2018-07-18,True,perfect for people with 10 External drives like me,
77034,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEXDEPWVI6T6PRBFFE2XDIRN3JYQ,5,"Arrived promptly, works great, easy to understand - works awesomely!",2016-11-11,True,"Arrived promptly, works great, easy to understand - works awesomely!",
77035,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGVKEZD5N33IQVQRJD4KLSETX5QA,5,Five Stars,2018-03-20,True,size is right,
77036,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH2CK4UJLILHDGQ4DXMZBNU4JS4Q,5,Slim!,2017-11-17,True,So slim! Love it! Speed is fast,
77037,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHBKLOXQI2Q7SPRNN75LOV2AKTSQ,5,Awesome Product,2019-02-24,True,Awesome product. Arrived on time and as described. Very protected and box was very pristine.,
77038,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFOAPFHKP75ZYRX2OGLTT4WUN54A,5,Everything it is supposed to be and better.,2017-08-09,True,It works. It works well. It's tough. It truly uses 3.0 tech. And it's slim and portable. I love it. Anker is a great company and they have quality products. And excellent customer service.,
77039,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHDXQ6LGNAOZCEIN6TSL22RKKBUQ,5,Five Stars,2018-03-02,True,Easy to carry,
77040,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEKNIGNNVCEU7ROFTCLF5UKRUNSA,4,Plug,2018-09-18,True,Great product.,
77041,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AESMEDBAGC7JDCVGGD7FVL6GPLWA,5,Five Stars,2018-03-29,True,Works great.  Slim line.,
77042,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH2RUCZ7AOLRNQRGHNQKBTOPOFRA,5,Great price,2015-12-30,True,"Fast delivery, fast speeds for transfers. I connect a remote external HD, and webcam to my Android box using this and it works flawlessly.",
77043,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFCNNDX6OPZH3XV2V5ZOXG6U6HHQ,5,Five Stars,2017-11-08,True,no more turning the computer around to plug in the wire .,
77044,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AELLWFDRBH4H2JSB45YD5PNGMBFQ,1,The Worst Ever,2018-01-30,True,"This is the worst product ever. It is so bad they don't even give you an option to return it. The fact that it is not powered means that it won't power much, but it won't even properly work with a wireless keyboard/mouse combo as the only thing connected. The keyboard lag is almost 15 seconds per letter typed. The Absolute Worst.",
77045,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEHJEOMBE36FHBVOBMZM36RT5A3Q,5,great,2018-11-24,True,great,
77046,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG3G3SFTGV7QUZ4UQ7T2GGDTY27A,5,Work great in PS4,2018-03-05,True,Works great. No issues,
77047,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHSS6NV5ODM4MTWPEFFVBJ3PG73Q,4,Great but misleading reviews in here,2017-02-17,True,This doesn't have the power input port like the other Anker 4 port USB 3 hub that comes with an AC 5v adapter.Still works great for low power devices or just 1 high power device.,1.0
77048,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGXC3ROZJ3CEMEKV6QNTVDDJM5FA,4,Not enough power to drive larger items.,2017-01-30,True,"Seems to work, but...cannot use for multiple charging or larger items, as per the instructions included, it can only manage a single external hard drive, or a couple of lower power items.  So, I cannot use for my hard drive, and my mouse at the same time.",
77049,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHGSWQLQ6XEVF33Q4OXPM5KMMKWA,5,"Works fine, and everything has a nice snug fir",2017-09-22,True,"This unit is surprisingly well-made for its price. Works fine, and everything has a nice snug fir.",
77050,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHBUUQR2SS3U3U5NZ34Y2DFSM7KQ,5,Works great. Been using it for a month with no ...,2018-04-02,True,Works great. Been using it for a month with no problems. My computer has no problems recognizing the different devices I have plugged into it.,
77051,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFYAP6BZCS7C4U62ZU7JHPPKRIYQ,5,Great Price,2016-09-21,True,Works great and I love that it does not take an outside power source. I do not notice any devices being slow on my laptop and highly recommend for the price. I bought another for work because of the first one.,
77052,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEP7AKHJ6YOZXOYJBXAVNHVBTE5Q,5,Great,2019-11-20,True,Worked perfectly to add USB ports to my Surface Dock.,
77053,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEKABVLFZQ4MH57IIZHS5367XDSA,5,Great product,2017-08-28,True,"Great product, I recommend this.",
77054,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHXR5AG4XER73NNO5COXQUCTVRTQ,5,Very useful,2017-03-11,True,"I use a number of good Anker devices, and this one is very useful for my 11"" notebook - it's small and consumes a little energy. I like it.",
77055,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHBFN6HXTED3L3CUTPNJWMROFLSQ,1,No luck with me,2017-01-22,True,Though power light is on/blue...it doesn't charge or connect after 2 weeks of use...can't get a return either.,1.0
77056,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHEXCIGU7VFRXEAHXMZFGCEOYGSQ,5,Love,2019-07-02,True,Anker 4 port USB hub. It works great. Needed it for work have had it for three months with no issue. Affordable.,
77057,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEBSGFDDKQLEVUNNGLEFE7G2O7LA,3,My computer doesn't like it,2017-05-20,True,"My computer doesn't like it, but I'm not sure if that's just my computer being weird or if it's something with the hub.",
77058,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFI4E3PCLXFWTIXXC3J55ELXLVRQ,4,Not bad,2018-09-09,True,It’ works good for my needs,
77059,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFND5NZUFRYA6GNEE4OWJVTJLBOA,5,Works as Intended,2021-03-29,True,Works as Intended,
77060,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFDZW67G65IKPNGI4NCBYRW5GSIA,5,"Well made and inexpensive, recommend this product",2017-11-19,True,"Smaller than I expected, which is great.  Have hard drives plugged in at once and worked great.  Excellent for the price. Recommend this product",
77061,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEU2LU6ZPTYCGY57RKWIPRLOS66A,5,Great HUB,2018-10-11,True,Great quality. I only have 3 USBs on my laptop so this is a life saver for chorded gaming.,
77062,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFJT7JLSYFNYBHRIDNDKWA3AP4VQ,5,Five Stars,2018-02-26,True,it's a usb hub and it works,
77063,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHG5WFDYJ7BWT4SGSZUWDPLDT7HA,5,Additional ports are always useful.  Get One Today!,2017-04-27,True,"Great little USB port.  Everything seems to run fine with no issues.  Only wish I bought a bigger one.  However, 4 is plenty.",
77064,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFOH2CMADRETIA22VLSGEHPK55SA,5,PS 1 Classic ready!,2019-04-23,True,Work perfect for my PS 1 Classic.,
77065,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEG3G2R265BVMQ2LFZALCSEFY3RA,5,Well good product,2017-03-06,True,Good one and good speed with any interruptions in copying the data into any external hard drive.,
77066,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH3BMPH7HXAV6WQ4ANVNP64EUPTA,2,Seller said it will work with wireless mouse but some ...,2016-02-28,True,"Seller said it will work with wireless mouse but some time it stop working but could not return item.So, Do Not Buy This if you gonna use for wireless mouse or any other wireless as keyboard.",
77067,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH2OYVS4CLB5E3FQP5WJFMC2GO3Q,5,Small & lightweight = good,2019-01-27,True,"It's small, lightweight. It is simple, but it does the job exactly as stated. Anker's reputation is not ill-placed when getting this hub.",
77068,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHE2EZTQVISXLJ5N5DXWCO6FR4HQ,5,Super duper,2018-10-05,True,Thin enough to fit anywhere,
77069,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE2JJYFD2XDYZBMI6ZXIFE5MV5JQ,3,Its alright,2017-02-22,True,USB ports are tight. You have to push with a decent amount of force to plug anything into it. Usually Anker stuff is better than this. It works at least,
77070,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEMXGJQLB6SYN5MAR4SQES34RQGQ,1,Not Mac Compatible,2017-02-03,True,This did not work with some of our Mac devices. The ports are also non-standard in size so some USB devices are either very right or cannot plug in at all. Overall the build quality is not great and below average for Anker.,1.0
77071,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEOWEQLDRQLFQB52CHZPI6H7HTUQ,5,Nice,2018-10-08,True,It works,
77072,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHDUW7H7WGGZRTJO5W24W4EB63UA,5,Five Stars,2017-06-21,True,Works as advertised.,
77073,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFLUBRQXM7SJBATKQWQCXXWYHZEQ,4,Value for money,2017-05-09,True,"Worked as expect with great value for money and so far I have no complaints , I would highly recommend this product",
77074,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFJYFITCUJEWTSG7WTPXUFA7LFBA,4,Works Very Well,2017-05-07,True,"Good price, works very well and will probably order a second to have on hand if needed. I would recommend purchasing.",
77075,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFV5OOPCXB6K3EP3FNEXPTQWDHUQ,5,Highly recommend it.,2018-11-23,True,Works well.,
77076,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGLTZYYL2K6STSSJX4SMNT2WJASA,5,A necessary addition for a busy edge.,2019-05-14,True,"One USB port is not enough. You can throw in a few memory stick, a mouse controller and yes it will charge other devices.",
77077,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHYK6PI5AZLKDXR7FHP6W4LJ6XGQ,5,Five Stars,2018-05-06,True,Works perfectly.,
77078,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHCGYWELOUZBYUAFMSWHC5MPFJKQ,1,love my other anker purchases but not this,2017-03-27,True,"Cheap, thin... unsatisfied with the quality of this product... love my other anker purchases but not this one",1.0
77079,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGLDGGUNA3PIP2RZWVUAQ5P4EUJA,5,Item works great,2019-03-13,True,"Works with almost every USB device I have plugged into it. Or plugged it into,",
77080,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHBDLTVDJEGE73V3YCBBANC6LBMQ,5,Works as Expected,2017-07-31,True,Been using it for some time now and it is still working! It has been plugged in 24/7 ever since it got here.,
77081,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH2AFDIN2TLSOSHQU5GNUV24RZUQ,5,Quality product,2018-10-16,True,Excellent product and super fast delivery,
77082,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFEDRF6MOHRKCT23CZQ3FAPZOFTA,5,Excellent little 4-port usb3 hub,2015-10-09,True,Excellent little 4-port usb3 hub! It even has an led power light to let you know when its powered on...at a low cost too.Two thumbs up in my book.,
77083,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGPAH5TNZLXFYXHNIOPGF2UZZUPA,5,Works like a champ. Get it,2016-04-07,True,"Running BT Mouse, 4TB HD with EWQL Play w/ multiple libraries at once through ProTools, with a USB Piano all at the same time. Works flawlessly.",
77084,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGXTFES2SKVG2FSAXGO2N364Z7PA,4,not bad for the price/have had it for like 6 months ...,2017-01-18,True,not bad for the price/have had it for like 6 months and constant using it and have not had any problems but it seem cheaply made...,
77085,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEE7BHAFPMY75OFCVUMW2QMTSGEA,5,Five Stars,2017-10-07,True,Works as intended.,
77086,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGFBIIQAOQ6SKEMUCD7JRGSX4ZQA,5,Good,2018-12-31,True,Good product,
77087,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEROAIETGDOHSQCXT5E4DDTHV7FQ,5,Excellent,2018-12-06,True,I use this in my Tesla Model 3 for additional phone charging cables. Works great.,1.0
77088,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEX36PEIQPF3C4NFEXZU2UNXA5FQ,5,Good quality.,2017-08-21,True,Gotta keep plenty of these around because - you never know when it will come in handy. Good quality.,
77089,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGMQO6OAZVWEQ2T5V6ZOHQF3NR6Q,4,Nice & slim,2017-02-27,True,Needed a new hub & this is really nice & slim. Works better & faster than previous. Shipped quickly too. Thanks!,
77090,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEV4CJ5KZH4CJGT5RATG5DPWOTXQ,5,Works great!,2017-04-07,True,Works exactly as advertised. Certain laptops at work only has two USB jacks; that's not nearly enough. These fix the problem!,
77091,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHC65FTDDYJGQJ32NACNDIS3XL6Q,5,Awesome,2018-08-14,True,Just what I needed.,
